SOGNEKODE;ANTAL.IKKEBESK;SOGNENAVN;KOMNAVN;INDKOMST.BESK;INDKOMST.IKKEBESK;INDKOMST.STUD;INDKOMST.ALLE;INDKOMST.GNS.BESK;INDKOMST.GNS.IKKEBESK;INDKOMST.GNS.STUD;INDKOMST.GNS.ALLE;ANTAL.BESK;ANTAL.STUD;ANTAL.ALLE;KOM.INDKOMST.GNS.BESK;KOM.INDKOMST.GNS.IKKEBESK;KOM.INDKOMST.GNS.STUD;KOM.INDKOMST.GNS.ALLE
9083;1930;Hedehusene Sogn;Høje-Taastrup;397980;205211;163771;304618;421420;214886;189575;333393;3080;290;5300;445787;231412;182104;353393
9084;4140;Brøndby Strand Sogn;Brøndby;378616;201677;161421;271914;410801;211972;185382;313243;5000;540;9670;425192;223484;187700;327794
9085;2190;Egeris Sogn;Skive;383904;214324;125540;294778;416631;226214;149661;319716;2690;330;5210;430301;222787;179819;336472
9087;3300;Hannerup Sogn;Fredericia;383782;213340;162798;273750;417233;218495;179623;309796;3220;340;6860;462292;231546;183451;353858
9088;2320;Ellevang Sogn;Aarhus;446395;247023;148931;357264;510876;279883;173554;403632;4060;640;7030;494873;249138;153753;358438
9089;3970;Pederstrup Sogn;Ballerup;390198;221021;178508;280791;422825;222599;186587;319112;4290;470;8730;496775;241677;183759;379957
9090;2370;Helligånds Sogn;Aarhus;361383;214426;115195;234110;381611;210779;135392;262559;2700;1570;6640;494873;249138;153753;358438
9091;1380;Hedeager Sogn;Herning;380180;209127;183835;285409;416133;224771;192331;321344;1640;170;3190;455432;227790;174368;357457
9092;1990;Nørremarks Sogn;Vejle;412994;213930;179254;303214;479257;224700;188328;363598;2700;200;4890;483820;238292;179810;382544
9093;4380;Vollsmose Sogn;Odense;317540;195484;115681;210309;324542;193305;139874;224735;2020;760;7150;454716;228450;151188;327507
9094;2330;Rønnevang Sogn;Høje-Taastrup;413637;220360;171840;323868;440897;235673;182859;345007;3140;290;5750;445787;231412;182104;353393
9096;2810;Ravnsbjerg Sogn;Aarhus;360634;208746;150972;250890;385627;214137;164665;284856;2860;750;6420;494873;249138;153753;358438
9097;3170;Gellerup Sogn;Aarhus;318274;202868;121103;218941;331821;200218;140678;236872;2120;880;6160;494873;249138;153753;358438
9098;2940;Sthens Sogn;Helsingør;400109;225800;193566;293419;487333;249355;223305;361808;2950;290;6180;525241;267983;199569;407335
9099;1630;Kvaglund Sogn;Esbjerg;349435;205653;149915;242114;374830;213475;163888;273811;1210;210;3050;459264;235789;168976;354659
9100;2090;Bredballe Sogn;Vejle;473656;231866;190574;391211;693620;335410;216345;562726;3960;120;6170;483820;238292;179810;382544
9101;1130;Bistrup Sogn;Hjørring;379590;210059;165434;309446;429785;224849;183209;342349;1850;180;3170;436380;228969;182087;339792
9102;680;Ulstrupbro Sogn;Favrskov;392959;207863;191530;304248;430965;215182;190690;335731;930;50;1650;471283;231773;194058;385189
9103;2570;Mørdrup Sogn;Helsingør;469251;237913;185113;360842;543967;264102;203906;420745;3530;150;6250;525241;267983;199569;407335
9104;1550;Ry Sogn;Skanderborg;463312;228235;177044;372638;546645;274365;201086;442891;2710;80;4340;505963;245989;202197;414006
9105;1900;Karlslunde Strandsogn;Greve;473506;235784;213825;388188;537775;300245;247101;450853;3550;110;5560;509230;254184;197020;404525
9106;3370;Sædden Sogn;Esbjerg;415044;214099;174069;313919;495486;242835;192942;375318;4090;250;7710;459264;235789;168976;354659
9107;400;Godthåb Sogn;Aalborg;431858;210134;242239;376499;480945;235881;251693;405707;970;40;1400;461505;234602;150339;337499
9108;1090;Mosede Sogn;Greve;480951;220653;201508;407333;554392;278964;239202;461690;2310;70;3470;509230;254184;197020;404525
9109;590;Stensby Sogn;Vordingborg;400161;211004;178635;308249;431574;230691;186229;339827;760;40;1380;428681;228858;179418;327529
9110;980;Margrethe Sogn;Aalborg;403874;220726;152224;309777;451618;229886;168861;344571;1390;200;2580;461505;234602;150339;337499
9111;2680;Sankt Jørgens Sogn;Næstved;364194;219169;161463;250662;379756;219265;167162;281693;2360;560;5590;448150;229539;178083;347953
9112;1450;Juelsminde Sogn;Hedensted;404754;213951;202565;264251;526444;243851;190037;356922;1000;30;2480;455428;228939;191571;370654
9113;990;Islebjerg Sogn;Frederikssund;434771;215394;164347;347707;482080;247337;203686;384634;1560;90;2630;484221;242452;200833;381246
9114;220;Stenderup Sogn;Billund;377945;193303;199845;317201;390869;209138;190719;328764;480;30;720;461184;222851;198350;364155
9115;2260;Nygårds Sogn;Brøndby;375236;224232;171515;271326;394987;224005;180535;302108;2250;270;4780;425192;223484;187700;327794
9116;2920;Simon Peters Sogn;Kolding;343342;212354;153403;240809;366848;207245;165670;268510;2310;470;5700;473529;230768;171459;368754
9117;2410;Boholte Sogn;Køge;391056;220936;176788;279829;431281;229278;189557;325205;2520;270;5200;482312;238786;189483;379634
9118;660;Broholm Sogn;Assens;413035;207272;186482;330968;462551;230598;185966;368114;1110;80;1850;438723;222245;189094;340904
9119;230;Kølkær Sogn;Herning;371893;199233;190669;301969;415052;213306;198578;341498;460;30;720;455432;227790;174368;357457
9120;60;Kollund Sogn;Herning;424946;199581;0;368158;465056;218263;0;393187;170;0;240;455432;227790;174368;357457
9121;2460;Gjesing Sogn;Esbjerg;400519;218517;170855;308522;450016;236818;181246;347542;3180;320;5960;459264;235789;168976;354659
9122;1440;Tarm Sogn;Ringkøbing-Skjern;377811;213413;174196;282041;412678;233688;187596;320804;1510;100;3040;444672;228613;186759;353849
9123;220;Isenvad Sogn;Ikast-Brande;385411;185655;145824;325008;421542;194742;195556;350472;530;20;770;463649;219667;185580;363003
9124;210;Troldhede Sogn;Ringkøbing-Skjern;365703;196883;146816;275111;377103;196744;156466;300648;320;20;550;444672;228613;186759;353849
9125;150;Ilderhede Sogn;Herning;357471;188282;0;266530;409834;191494;0;308868;190;0;350;455432;227790;174368;357457
9126;1760;Søndermark Sogn;Viborg;415887;222546;161343;333647;475569;231637;184853;376250;3040;250;5050;455136;234010;173790;360515
9127;320;Klitmøller Sogn;Thisted;393339;225233;90609;307391;423715;262734;108707;343850;420;40;780;427938;225314;192336;337105
9129;220;Vorupør Sogn;Thisted;370723;201386;0;287388;397004;214860;0;314951;280;0;500;427938;225314;192336;337105
9130;700;Mejdal Sogn;Holstebro;437867;218592;214039;387947;513886;263596;244064;438101;1740;50;2480;440208;228611;176008;348563
9131;2550;Hjallese Sogn;Odense;403833;211331;129594;291154;450901;228395;157096;331582;3430;840;6810;454716;228450;151188;327507
9132;820;Virklund Sogn;Silkeborg;467924;228492;149001;382147;574348;265253;263336;463953;1570;50;2430;477913;235202;186023;380508
9133;1860;Tingbjerg Sogn;København;319648;187463;136284;223551;324757;175689;159646;238569;1820;510;4190;491187;234267;174739;372766
9134;2980;Opstandelseskirkens Sogn;Albertslund;366170;223693;153384;257880;377360;217258;166593;287318;3020;520;6520;431038;230586;161809;330082
9135;2050;Skjoldhøj Sogn;Aarhus;392432;206420;108218;260458;423202;214387;130915;296118;2630;1010;5690;494873;249138;153753;358438
9136;1610;Vodskov Sogn;Aalborg;420697;232455;159995;320347;491823;242014;179622;369655;1880;120;3610;461505;234602;150339;337499
9137;550;Askov Sogn;Vejen;442523;219559;184651;379346;515962;249865;196534;427308;1240;50;1840;438159;221720;189760;350645
9138;2100;Hjerting Sogn;Esbjerg;460743;223634;170771;362907;678549;271898;205684;509402;3140;110;5340;459264;235789;168976;354659
9139;1750;Fredens Sogn;Svendborg;391440;225167;167484;286890;434833;242888;177668;333354;1860;200;3810;453174;239854;158294;343979
9140;2710;Skelgårds Sogn;Tårnby;453302;216151;180196;395651;499612;256533;210717;421976;6390;230;9330;468231;240948;195183;376191
9141;530;Gullestrup Sogn;Herning;378716;217653;178392;285706;434626;220615;185053;335886;730;70;1330;455432;227790;174368;357457
9142;1230;Dyrup Sogn;Odense;420089;215526;151582;320366;493976;238933;174660;373821;1580;120;2930;454716;228450;151188;327507
9143;1010;Sejs-Svejbæk Sogn;Silkeborg;486883;223408;207198;400289;675983;260553;230022;527976;1960;70;3040;477913;235202;186023;380508
9144;2620;Nørrevang Sogn;Slagelse;373751;216628;170844;267829;400504;218590;173387;302837;2930;510;6060;431338;227437;174987;332236
9145;1990;Kokkedal Sogn;Hørsholm;480243;251882;177317;349280;586071;299230;234821;441633;2160;140;4290;820428;381082;208868;625179
9146;1520;Lystrup Sogn;Aarhus;408982;227205;171920;326092;455488;243853;188499;362271;2240;160;3920;494873;249138;153753;358438
9147;1140;Skelager Sogn;Aarhus;399212;238888;118520;257971;426350;232017;137311;289462;1870;1250;4260;494873;249138;153753;358438
9148;2320;Tornbjerg Sogn;Odense;389757;227145;117052;274350;429781;231005;140296;309186;2590;770;5680;454716;228450;151188;327507
9149;1590;Houlkær Sogn;Viborg;413835;228431;144960;312821;476672;246252;167940;363487;1950;180;3720;455136;234010;173790;360515
9150;420;Langeslund Sogn;Jammerbugt;365277;197572;182463;284648;375185;207283;195788;302123;590;40;1050;422308;225394;191426;334197
9151;2090;Enghøj Sogn;Randers;394303;207596;186910;317884;436395;227116;197329;344957;2980;180;5240;436687;225916;172666;339199
9152;1050;Fonnesbæk Sogn;Ikast-Brande;419035;212958;188712;357902;478510;231202;210254;398445;2400;80;3530;463649;219667;185580;363003
9153;440;Agerbæk Sogn;Varde;389795;193116;179854;300030;439507;205977;178947;345031;700;30;1180;433662;226916;195907;347601
9154;1260;Grønnevang Sogn;Hillerød;432310;233528;176514;339068;502135;255366;193481;395234;1860;120;3240;528981;264725;186443;423735
9155;1310;Engholm Sogn;Allerød;548932;251281;155368;457018;658373;317292;199828;545800;2950;90;4350;612475;298718;208861;498965
9156;230;Agersted Sogn;Brønderslev;374228;196766;186559;295219;396062;208368;191993;317320;360;20;620;435321;220278;183209;340627
9157;970;Gistrup Sogn;Aalborg;470425;237189;175171;378641;566277;272616;221287;451524;1670;70;2710;461505;234602;150339;337499
9158;1560;Skæring Sogn;Aarhus;481597;237974;174198;363184;614707;278168;241010;469346;2160;70;3800;494873;249138;153753;358438
9159;150;Stenvad Sogn;Norddjurs;375716;199549;207063;298402;412567;211402;231821;333042;250;20;410;414798;223642;148910;321934
9160;1720;Antvorskov Sogn;Slagelse;400375;215084;140923;282204;446830;229019;159092;331744;2170;420;4320;431338;227437;174987;332236
9161;2270;Blågårdens Sogn;København;403775;193303;160273;292403;428118;204945;175814;330530;5140;1400;8810;491187;234267;174739;372766
9162;2780;Holsted Sogn;Næstved;418035;217148;159203;317963;469050;231562;177617;359339;3710;290;6780;448150;229539;178083;347953
9163;1450;Lyng Sogn;Fredericia;466614;226128;151252;372930;590649;271530;195682;466169;2410;60;3930;462292;231546;183451;353858
9164;900;Fredens-Nazaret Sogn;København;433819;227366;148897;336866;496082;251060;171384;387327;2200;540;3630;491187;234267;174739;372766
9165;5190;Sydhavn Sogn;København;412003;198705;168572;292884;460344;211419;180879;349860;11700;3400;20290;491187;234267;174739;372766
9166;4390;Skanderborg Sogn;Skanderborg;441448;227783;167810;341286;542512;248402;183782;419649;6820;370;11580;505963;245989;202197;414006
9167;300;Ørnhøj Sogn;Herning;365190;200358;194399;301024;386086;217457;195483;319582;520;30;850;455432;227790;174368;357457
9168;110;Iglsø Sogn;Viborg;375354;190778;162106;305014;400348;200613;180804;331093;230;10;360;455136;234010;173790;360515
9169;3850;Simeon-Sankt Johannes Sogn;København;412114;215575;155282;281348;444044;224838;171248;333441;7910;2820;14570;491187;234267;174739;372766
9170;190;Ørre-Sinding Sogn;Herning;381046;209246;187197;327519;446108;235748;203045;376597;420;10;630;455432;227790;174368;357457
9171;3650;Ebeltoft-Dråby-Handrup Sogn;Syddjurs;386051;221908;179401;282826;452655;257885;191879;346848;3220;110;6970;450693;240592;186243;358942
9172;400;Hvide Sande Sogn;Ringkøbing-Skjern;366444;206056;210964;284531;434278;230762;210279;341201;520;30;950;444672;228613;186759;353849
9173;840;Falslev-Vindblæs Sogn;Mariagerfjord;372202;205650;187503;297639;412472;221477;210313;330334;1190;50;2090;438794;225281;183714;344108
9174;1470;Vor Frue Sogn;København;452548;216913;158145;331852;551572;280460;176861;423704;3690;1060;6210;491187;234267;174739;372766
9175;1020;Davids Sogn;København;436174;206591;157513;322975;485142;225503;170417;370502;2910;930;4860;491187;234267;174739;372766
9176;1100;Hjembæk-Svinninge Sogn;Holbæk;392382;213334;238081;305796;420979;222060;227857;333284;1500;80;2690;463471;234973;188307;364434
9177;690;Butterup-Tuse Sogn;Holbæk;446606;224785;193925;383987;496277;256649;213980;419274;1600;50;2340;463471;234973;188307;364434
9178;3000;Tønder Sogn;Tønder;382869;218944;187285;279585;457131;232459;178250;337042;2890;210;6100;422108;218338;184292;327103
9179;430;Skamstrup-Frydendal Sogn;Holbæk;399532;202074;202348;329871;441331;223958;222318;361474;810;50;1280;463471;234973;188307;364434
9180;1370;Kollerup-Fjerritslev Sogn;Jammerbugt;373681;200956;158406;274764;406507;217484;164576;308722;1450;120;2930;422308;225394;191426;334197
9181;3990;Frederiksberg Sogn;Frederiksberg;506940;245041;152742;383569;654409;324150;172144;504464;7320;1140;12440;581192;306540;178266;447892
9182;3760;Bellahøj-Utterslev Sogn;København;401770;211742;151517;274585;454932;215651;168301;334192;5440;1270;10470;491187;234267;174739;372766
9183;1460;Samsø Sogn;Samsø;345362;215518;205702;263792;402791;228457;226223;315661;1490;30;2970;402679;228401;226223;315549
9184;870;Arden Sogn;Mariagerfjord;392741;212233;196392;297371;431773;226622;222863;334452;1050;70;2000;438794;225281;183714;344108
9185;7530;Vesterbro Sogn;København;438097;200085;165602;348928;490211;224831;184078;391746;22470;4610;34600;491187;234267;174739;372766
9186;3010;Frederiksværk-Vinderød Sogn;Halsnæs;398269;219003;178206;303283;427555;226364;194395;333527;3790;240;7050;440394;238130;203381;347411
9187;1170;Romdrup-Klarup Sogn;Aalborg;436390;218010;179946;370716;483787;253823;194585;398047;2140;80;3380;461505;234602;150339;337499
9188;200;Hvejsel Sogn;Vejle;383479;195459;194391;335591;420525;222414;199998;363627;570;20;790;483820;238292;179810;382544
9189;650;Stigs Bjergby-Mørkøv Sogn;Holbæk;387392;206821;167951;303968;405960;212434;174119;328461;1130;80;1860;463471;234973;188307;364434
9190;4500;Valby Søndre Sogn;København;410909;211571;163637;287268;448181;213312;174277;336047;9400;3100;17000;491187;234267;174739;372766
9191;2050;Vive-Hadsund Sogn;Mariagerfjord;379327;206076;184011;274650;434576;217582;186565;321290;2000;110;4150;438794;225281;183714;344108
9192;770;Tuse Næs Sogn;Holbæk;410999;208240;192876;307201;444404;228108;182823;345653;980;30;1780;463471;234973;188307;364434
9193;270;Nimtofte-Tøstrup Sogn;Syddjurs;378149;204882;206232;298309;425237;210545;210318;346922;520;20;820;450693;240592;186243;358942
9194;300;Utterslev-Herredskirke-Løjtofte Sogn;Lolland;347261;192335;194411;232636;379868;201973;178074;278098;250;20;580;409108;215888;189254;299396
9195;660;Søllested-Skovlænge-Gurreby Sogn;Lolland;361787;205703;170977;246595;397289;216162;179746;291759;520;40;1220;409108;215888;189254;299396
9196;280;Blåvandshuk Sogn;Varde;367347;206243;0;274435;519769;238402;0;373521;270;0;560;433662;226916;195907;347601
9197;660;Øster Hassing-Gåser Sogn;Aalborg;390529;207580;206359;323998;423420;225651;210134;346498;1140;60;1850;461505;234602;150339;337499
9198;450;Bedsted-Grurup Sogn;Thisted;350982;199861;201433;265484;394840;208996;194914;306830;540;30;1010;427938;225314;192336;337105
9199;190;Estvad-Rønbjerg Sogn;Skive;382431;201631;199253;315659;406031;214762;218556;336525;370;20;590;430301;222787;179819;336472
9201;180;Feldborg Sogn;Herning;356589;189911;229919;305372;386134;204955;256621;326123;370;10;560;455432;227790;174368;357457
9202;1130;Vinderup Sogn;Holstebro;365283;197281;198359;282762;416739;212876;205762;319417;1320;70;2530;440208;228611;176008;348563
9203;100;Trandum Sogn;Holstebro;363939;205071;0;319948;432242;220409;0;363223;230;0;350;440208;228611;176008;348563
9204;150;Herrup Sogn;Holstebro;362541;192195;230851;292852;439860;202985;233762;352967;270;10;440;440208;228611;176008;348563
9206;1280;Ellebæk Sogn;Holstebro;399629;214622;199684;339401;443104;232755;210921;367158;2550;140;3960;440208;228611;176008;348563
9207;80;Hogager Sogn;Holstebro;374175;179254;0;298072;391520;192853;0;316478;130;0;220;440208;228611;176008;348563
9208;70;Hjerm Østre Sogn;Struer;405781;206780;0;349122;458257;232655;0;392538;180;0;260;430319;226279;182294;332804
9209;130;Fasterholt Sogn;Herning;355012;198386;0;284252;398921;206289;0;319879;200;0;330;455432;227790;174368;357457
9210;80;Karstoft Sogn;Herning;370755;185376;0;330583;451108;192114;0;377249;210;0;290;455432;227790;174368;357457
9211;200;Faurholt Sogn;Ikast-Brande;391022;178452;191770;336729;489252;238457;198314;414331;520;20;740;463649;219667;185580;363003
9212;80;Christianshede Sogn;Ikast-Brande;377735;192774;0;338487;407492;205990;0;343302;170;0;240;463649;219667;185580;363003
9213;90;Grathe Sogn;Silkeborg;345070;199830;0;293097;410584;217333;0;339414;160;0;250;477913;235202;186023;380508
9214;660;Bjerring Sogn;Viborg;415981;212624;196907;320524;473827;227387;187285;360992;840;40;1540;455136;234010;173790;360515
9215;230;Hjermind Sogn;Viborg;413581;206774;262347;340900;456449;234178;248909;380420;460;10;700;455136;234010;173790;360515
9216;380;Øster Hurup Sogn;Mariagerfjord;378053;203093;122072;280004;413465;221582;141189;316935;410;20;800;438794;225281;183714;344108
9217;550;Terndrup Sogn;Rebild;391962;207271;182759;306293;413056;220431;192910;325778;740;50;1330;472137;237648;215781;385724
9220;70;Mylund Sogn;Brønderslev;372967;195465;0;288579;444562;198185;0;341179;110;0;190;435321;220278;183209;340627
9221;100;Øster Hjermitslev Sogn;Brønderslev;349001;192559;0;295647;413635;188994;0;334133;190;0;300;435321;220278;183209;340627
9223;150;Melholt Sogn;Brønderslev;374732;195595;0;267791;408671;204792;0;312455;180;0;330;435321;220278;183209;340627
9224;80;Dorf Sogn;Brønderslev;400135;210246;0;330851;430332;233479;0;372685;190;0;270;435321;220278;183209;340627
9225;540;Hou Sogn;Aalborg;402700;199781;194950;253076;429594;227763;181303;310255;380;10;930;461505;234602;150339;337499
9226;540;Østervrå Sogn;Frederikshavn;368929;201156;174267;286019;408556;206126;181191;317924;720;40;1300;430968;230264;184113;330795
9229;90;Sørig Sogn;Hjørring;347911;209963;0;259837;368744;243503;0;309769;110;0;200;436380;228969;182087;339792
9230;330;Jerup Sogn;Frederikshavn;370331;210381;155786;285904;410811;227866;170877;318682;360;20;710;430968;230264;184113;330795
